,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,pv_area_id,time_created,obstacle,type
3039,3039,3039,3039,3303,1451,2020-12-16 23:25:00,"MULTIPOLYGON (((48.40310222640925 11.99369950676314, 48.4029900434285 11.99375449204795, 48.40299093377058 11.99375851536147, 48.40310311674938 11.99370487118117, 48.40310222640925 11.99369950676314)), ((48.40295888144548 11.99361769938819, 48.40300986519478 11.99359316640766, 48.4030107555365 11.99359718972119, 48.40296089637483 11.99362267070683, 48.40295888144548 11.99361769938819)), ((48.40302031505087 11.99358819508903, 48.40307195483564 11.99356271410339, 48.40306951805716 11.99357036763104, 48.40306951805716 11.99356768542202, 48.40302143963623 11.99359182530316, 48.40302031505087 11.99358819508903)), ((48.40303099914857 11.99363513374679, 48.40304257358521 11.99362842822425, 48.40304613494979 11.99363379264228, 48.40303277983129 11.99364318037383, 48.40303099914857 11.99363513374679)), ((48.40301586334282 11.99364049816482, 48.40302120539241 11.9936378159558, 48.40302298607549 11.99364318037383, 48.40301787826991 11.99364546948345, 48.40301586334282 11.99364049816482)))",unknown
3040,3040,3040,3040,3304,1451,2020-12-16 23:25:00,"MULTIPOLYGON (((48.40304098255917 11.99359878108714, 48.4030712541512 11.99358402893756, 48.40307570585441 11.99361085102771, 48.40304810528833 11.99362560317729, 48.40304098255917 11.99359878108714)))",pvmodule
3041,3041,3041,3041,3305,1451,2020-12-16 23:25:00,"MULTIPOLYGON (((48.40304098255917 11.99364169643138, 48.40304899562942 11.99363499090884, 48.40305166665252 11.99364706084941, 48.40304098255917 11.99364974305843, 48.40304098255917 11.99364169643138)), ((48.40300714958202 11.99364840195392, 48.40301605299925 11.99364169643138, 48.40301961436571 11.99365376637195, 48.40301071094912 11.99365913078998, 48.40300714958202 11.99364840195392)))",chimney
3042,3042,3042,3042,3306,1451,2020-12-16 23:25:00,"MULTIPOLYGON (((48.40301160129085 11.99358805225108, 48.4030178336825 11.99358402893756, 48.40303385982902 11.99365108416293, 48.40302673709784 11.99365376637195, 48.40301160129085 11.99358805225108)))",ladder
3043,3043,3043,3043,3310,1453,2020-12-16 23:28:00,"MULTIPOLYGON (((48.40340402052006 11.99345874368159, 48.40341025286365 11.99345606147258, 48.4034129238678 11.99346410809962, 48.40341025286365 11.99346679030864, 48.4034129238678 11.99347483693568, 48.40341826587571 11.99347483693568, 48.40342093687944 11.99348422466723, 48.40341737554112 11.99348690687625, 48.40342004654487 11.9934962946078, 48.40341470453716 11.99350031792132, 48.40340402052006 11.99346947251765, 48.40340541884744 11.99346676468849, 48.40340402052006 11.99345874368159)))",unknown
3044,3044,3044,3044,3311,1453,2020-12-16 23:28:00,"MULTIPOLYGON (((48.40341737554112 11.99346544920413, 48.40345833091708 11.99343996821849, 48.403464563254 11.99345874368159, 48.40342271754854 11.99348556577174, 48.40341737554112 11.99346544920413)), ((48.40341025286365 11.99343996821849, 48.40345120824536 11.99341448723285, 48.40345744058316 11.99343594490497, 48.40341648520648 11.99345874368159, 48.40341025286365 11.99343996821849)), ((48.40338977516041 11.99342655717341, 48.40344497590679 11.99339034735171, 48.40345031791132 11.99340912281482, 48.40339511717075 11.99344399153201, 48.40338977516041 11.99342655717341)))",pvmodule
3045,3045,3045,3045,3312,1455,2020-12-16 23:32:00,"MULTIPOLYGON (((48.4006938268905 12.00181015708618, 48.40070807300518 12.00181149819069, 48.40070785537223 12.00181782245636, 48.40070807300518 12.00181820371323, 48.40069471727277 12.00181820371323, 48.4006938268905 12.00181015708618)))",unknown
3046,3046,3046,3046,3313,1455,2020-12-16 23:32:00,"MULTIPOLYGON (((48.40066622503196 12.00168006994896, 48.40066622503196 12.00168006994896, 48.40076861894803 12.00168409326248, 48.40076662055336 12.00174540281296, 48.40066444426636 12.0017417607563, 48.40066622503196 12.00168006994896)), ((48.40066444426636 12.00174712517433, 48.40076594780503 12.00175114848785, 48.40076394941024 12.00181379914284, 48.40066333625042 12.00180977582932, 48.40066444426636 12.00174712517433)))",pvmodule
3047,3047,3047,3047,3314,1456,2020-12-17 10:13:00,"MULTIPOLYGON (((48.40274007677537 11.99052361075373, 48.40275254162448 11.9905008119771, 48.40280329133579 11.99059737150164, 48.4027899361535 11.99061748806925, 48.40274007677537 11.99052361075373)), ((48.40275699335557 11.9905008119771, 48.40276856785457 11.99049142424555, 48.40281664651454 11.99058127824755, 48.4028050720265 11.99059334818811, 48.40275699335557 11.9905008119771)), ((48.40271400260016 11.9904646021554, 48.40271489294707 11.99044985000582, 48.40272201572188 11.99044582669229, 48.40272646745566 11.99045521442385, 48.40272379641544 11.99046728436441, 48.40271400260016 11.9904646021554)))",unknown
3048,3048,3048,3048,3315,1456,2020-12-17 10:13:00,"MULTIPOLYGON (((48.40265104205 11.99044046227426, 48.4026626165731 11.99041766349764, 48.40268487526399 11.99045521442385, 48.40267152005063 11.99047667209597, 48.40265104205 11.99044046227426)), ((48.40272048914917 11.99057054941149, 48.40273295400308 11.99054909173937, 48.40274808989302 11.9905732316205, 48.40273473469624 11.99059468929262, 48.40272048914917 11.99057054941149)), ((48.40281219478869 11.99053836290331, 48.40282109824003 11.99053299848528, 48.40283979548278 11.99056652609796, 48.40282911134492 11.99057189051599, 48.40281219478869 11.99053836290331)), ((48.40278459407961 11.99048605982752, 48.40279148558756 11.99047495534614, 48.40280863340772 11.99051019970865, 48.40279972995418 11.9905182463357, 48.40278459407961 11.99048605982752)), ((48.40270891463923 11.99035463158579, 48.40272114823854 11.9903408448954, 48.40274452850755 11.99038815919847, 48.40272916135918 11.99039851238922, 48.40270891463923 11.99035463158579)))",window
3049,3049,3049,3049,3316,1456,2020-12-17 10:13:00,"MULTIPOLYGON (((48.40273715161509 11.99042302791567, 48.40275941027338 11.9903935236165, 48.40276831373393 11.99038681809397, 48.40280303721532 11.99045387331934, 48.40277454615541 11.99049410645456, 48.40273715161509 11.99042302791567)), ((48.40267660801531 11.99049410645456, 48.40269886670009 11.99046728436441, 48.40273002884238 11.99052361075373, 48.40270777017125 11.99055043284388, 48.40267660801531 11.99049410645456)))",dormer
3050,3050,3050,3050,3317,1456,2020-12-17 10:13:00,"MULTIPOLYGON (((48.40270866051826 11.99055177394838, 48.40272913849572 11.99052763406725, 48.40272023502829 11.9905544561574, 48.40270866051826 11.99055177394838)))",shadow
3051,3051,3051,3051,3318,1457,2020-12-17 10:16:00,"MULTIPOLYGON (((48.4027396021113 11.99052282331425, 48.4027529573068 11.99049868343312, 48.40276809319076 11.99048795459706, 48.40281884288655 11.99058317301709, 48.40280459736301 11.99059792516667, 48.40279237593312 11.99061845352844, 48.4027396021113 11.99052282331425)))",unknown
3052,3052,3052,3052,3319,1457,2020-12-17 10:16:00,"MULTIPOLYGON (((48.40281350081568 11.99053757546383, 48.4028224042668 11.9905322110458, 48.40283932081962 11.99056305644948, 48.40282952702657 11.99057110307652, 48.40281350081568 11.99053757546383)), ((48.40278233872452 11.99048527238804, 48.40279124218107 11.99047454355198, 48.40280726839899 11.99050807116467, 48.40280014563609 11.99051611779172, 48.40278233872452 11.99048527238804)), ((48.40271912413807 11.99057110307652, 48.40273426003212 11.99054562209088, 48.40274850557534 11.99057244418103, 48.40273272274569 11.99059431364731, 48.40271912413807 11.99057110307652)), ((48.40264878668899 11.99043967483479, 48.40266214190832 11.99041687605816, 48.40268351025195 11.99045442698437, 48.40266926469053 11.990477225761, 48.40264878668899 11.99043967483479)), ((48.40270754962783 11.99035384414631, 48.40272268552529 11.99034445641476, 48.4027431634971 11.99038603065449, 48.40272980829904 11.99039810059506, 48.40270754962783 11.99035384414631)))",window
3053,3053,3053,3053,3320,1457,2020-12-17 10:16:00,"MULTIPOLYGON (((48.40273515037867 11.99042089937169, 48.40276008007628 11.99039407728154, 48.40276809319076 11.990387371759, 48.40280548770835 11.99045174477536, 48.40277521595814 11.99049063680607, 48.40273515037867 11.99042089937169)), ((48.40267638747173 11.99049197791058, 48.40269953650378 11.99046649692494, 48.40272891795239 11.99052148220975, 48.40270754962783 11.99054830429989, 48.40267638747173 11.99049197791058)))",dormer
3054,3054,3054,3054,3321,1458,2020-12-17 10:17:00,"MULTIPOLYGON (((48.40258134073444 11.99059603039713, 48.40259113457531 11.99059603039713, 48.40259291527342 11.99061346475573, 48.40258045038519 11.99061480586023, 48.40258134073444 11.99059603039713)), ((48.4025902442262 11.9907355052659, 48.40260270911205 11.99073684637041, 48.4026035994609 11.99075025741548, 48.40259202492437 11.99075159851999, 48.4025902442262 11.9907355052659)), ((48.40251545484707 11.99066442672701, 48.40252524870058 11.99066174451799, 48.40252702940103 11.99067515556307, 48.40251634519745 11.99067783777208, 48.40251545484707 11.99066442672701)), ((48.40251903911208 11.99070294311241, 48.40252970045157 11.9906992954442, 48.40252970045157 11.99071538869829, 48.40252079694923 11.99071807090731, 48.40251903911208 11.99070294311241)))",window
3055,3055,3055,3055,3322,1458,2020-12-17 10:17:00,"MULTIPOLYGON (((48.40257243724115 11.99064296905489, 48.40260448980976 11.99063894574137, 48.40261072225133 11.99072879974337, 48.40258047324869 11.99073244741157, 48.40257243724115 11.99064296905489)))",dormer
3056,3056,3056,3056,3323,1458,2020-12-17 10:17:00,"MULTIPOLYGON (((48.40250744169277 11.99060407702417, 48.40252346800009 11.99059603039713, 48.40252702940103 11.99065101568193, 48.40251367414623 11.99065638009996, 48.40250744169277 11.99060407702417)), ((48.4025199065989 11.99073014084787, 48.40253326185207 11.99072343532534, 48.40253771360236 11.99077707950563, 48.40252346800009 11.99078110281916, 48.4025199065989 11.99073014084787)))",unknown
3057,3057,3057,3057,3324,1459,2020-12-17 10:19:00,"MULTIPOLYGON (((48.40225327233247 11.99032317938067, 48.40225594339738 11.99030976833559, 48.4022675180104 11.99031513275362, 48.40226363508411 11.99033145716385, 48.40225327233247 11.99032317938067)), ((48.40228532510223 11.99033793153025, 48.40228888651983 11.99032183827616, 48.40230046112534 11.99032720269419, 48.40229689970855 11.99034329594828, 48.40228532510223 11.99033793153025)))",window
3058,3058,3058,3058,3325,1459,2020-12-17 10:19:00,"MULTIPOLYGON (((48.40224169771621 11.99045192541338, 48.40225149162244 11.99041035117365, 48.40229244793721 11.99042644442774, 48.40228265403884 11.99047070087649, 48.40224169771621 11.99045192541338)))",dormer
3059,3059,3059,3059,3326,1459,2020-12-17 10:19:00,"MULTIPOLYGON (((48.40227196978393 11.99037682356097, 48.40227553120251 11.99036609472491, 48.40228443474777 11.99037011803843, 48.40227998297532 11.99037950576998, 48.40227196978393 11.99037682356097)))",chimney
3060,3060,3060,3060,3327,1459,2020-12-17 10:19:00,"MULTIPOLYGON (((48.40229066722856 11.99043985547282, 48.40229779006278 11.99047874750353, 48.40228354439332 11.990472041981, 48.40229066722856 11.99043985547282)))",shadow
3061,3061,3061,3061,3328,1460,2020-12-17 10:22:00,"MULTIPOLYGON (((48.40219626339697 11.99107297215198, 48.40220516695613 11.99107565436099, 48.40220516695613 11.99108772430156, 48.40219537304097 11.99108638319705, 48.40219626339697 11.99107297215198)))",window
3062,3062,3062,3062,3329,1460,2020-12-17 10:22:00,"MULTIPOLYGON (((48.40216955271017 11.99108772430156, 48.40217667556136 11.99108638319705, 48.40217845627398 11.99109711203311, 48.4021704430666 11.99109711203311, 48.40216955271017 11.99108772430156)))",chimney
3063,3063,3063,3063,3330,1460,2020-12-17 10:22:00,"MULTIPOLYGON (((48.40218290805533 11.99108504209255, 48.40221139944661 11.99109308871959, 48.40221228980234 11.99110381755565, 48.40218379841154 11.99109711203311, 48.40218290805533 11.99108504209255)))",ladder
3064,3064,3064,3064,3331,1461,2020-12-17 10:24:00,"MULTIPOLYGON (((48.40234026011374 11.99178375754093, 48.40234916364767 11.99178241643642, 48.40235005400098 11.99179448637699, 48.40234204082063 11.99179582748149, 48.40234026011374 11.99178375754093)), ((48.40236964176985 11.99177168760036, 48.402376764593 11.99176632318233, 48.40237943565145 11.99178241643642, 48.4023705321228 11.99178241643642, 48.40236964176985 11.99177168760036)), ((48.40237409353445 11.99180655631755, 48.40238121635699 11.99180253300403, 48.40238299706247 11.99181326184009, 48.40237498388731 11.9918146029446, 48.40237409353445 11.99180655631755)))",unknown
3065,3065,3065,3065,3332,1461,2020-12-17 10:24:00,"MULTIPOLYGON (((48.40239279094149 11.9918695882294, 48.40240169446628 11.99186690602039, 48.40240614622805 11.99188299927448, 48.40239368129406 11.99188299927448, 48.40239279094149 11.9918695882294)), ((48.4023571768269 11.99188165816997, 48.40236875141688 11.99187763485645, 48.40236964176985 11.99189372811054, 48.40236068366629 11.99189518501953, 48.4023571768269 11.99188165816997)))",window
3066,3066,3066,3066,3333,1461,2020-12-17 10:24:00,"MULTIPOLYGON (((48.4023571768269 11.99179850969051, 48.40236519000486 11.99179582748149, 48.40236875141688 11.99181728515361, 48.40236073823947 11.99181996736263, 48.4023571768269 11.99179850969051)))",chimney
3067,3067,3067,3067,3334,1461,2020-12-17 10:24:00,"MULTIPOLYGON (((48.4023669707109 11.99180119189952, 48.40237409353445 11.99180387410854, 48.40237498388731 11.9918146029446, 48.40236964176985 11.99181728515361, 48.4023669707109 11.99180119189952)))",shadow
3068,3068,3068,3068,3335,1462,2020-12-17 10:26:00,"MULTIPOLYGON (((48.40221983728551 11.99191545867384, 48.40222874084055 11.99191411756934, 48.40222963119596 11.9919248464054, 48.40222428906321 11.9919248464054, 48.40221983728551 11.99191545867384)), ((48.40217175806142 11.99185645007552, 48.40217977126859 11.99185510897101, 48.40218155198113 11.99186315559805, 48.402172818812 11.99186433961586, 48.40217175806142 11.99185645007552)), ((48.40223408297281 11.99177196049155, 48.40224387688051 11.99177196049155, 48.40224298652534 11.99178000711859, 48.40223319261749 11.99178000711859, 48.40223408297281 11.99177196049155)), ((48.40225634185121 11.99184706234396, 48.40225918330984 11.99184958746628, 48.40226452543892 11.9918898206015, 48.40225918330984 11.99188847949699, 48.40225634185121 11.99184706234396)), ((48.40221093372893 11.9918886365837, 48.40221894692991 11.99188729547919, 48.40222072764109 11.99189668321074, 48.40221093372893 11.99189668321074, 48.40221093372893 11.9918886365837)), ((48.4022047012384 11.99175720834197, 48.40221182408465 11.99175586723746, 48.40221182408465 11.99176659607352, 48.40220559159422 11.99176659607352, 48.4022047012384 11.99175720834197)))",unknown
3069,3069,3069,3069,3336,1462,2020-12-17 10:26:00,"MULTIPOLYGON (((48.40223603407739 11.99185495188431, 48.40224743830104 11.99185510897101, 48.40224832865614 11.9918712022251, 48.40223675403873 11.9918712022251, 48.40223603407739 11.99185495188431)))",window
3070,3070,3070,3070,3337,1462,2020-12-17 10:26:00,"MULTIPOLYGON (((48.40218155198113 11.99179744147719, 48.40219668803515 11.99179073595465, 48.40220737230585 11.99187522553862, 48.40219223625502 11.99188058995665, 48.40218155198113 11.99179744147719)))",pvmodule
3071,3071,3071,3071,3338,1462,2020-12-17 10:26:00,"MULTIPOLYGON (((48.40226969717359 11.99191814088286, 48.40227592965619 11.99196642064513, 48.40225456114132 11.99196373843611, 48.40225812256109 11.99194764518202, 48.40226346469026 11.99193557524146, 48.40226613575464 11.99192752861441, 48.40226969717359 11.99191814088286)))",tree
3072,3072,3072,3072,3339,1463,2020-12-17 10:28:00,"MULTIPOLYGON (((48.4021941873612 11.9916564684172, 48.40225027976015 11.99164708068565, 48.40225651224511 11.99170206597046, 48.40219863914115 11.99171547701553, 48.40219952949707 11.99172218253807, 48.40226308806372 11.99170734289631, 48.40225562189014 11.99163501074509, 48.40219240664909 11.99164976289467, 48.4021941873612 11.9916564684172)))",unknown
3073,3073,3073,3073,3340,1463,2020-12-17 10:28:00,"MULTIPOLYGON (((48.4021509032322 11.991740870509, 48.4021749428598 11.99172880056843, 48.40218295606646 11.99179317358479, 48.4021598067993 11.99180256131634, 48.4021509032322 11.991740870509)))",window
3074,3074,3074,3074,3341,1464,2020-12-17 10:31:00,"MULTIPOLYGON (((48.40221986925535 11.99233624650722, 48.40223233423193 11.9923147888351, 48.40225014133604 11.9923496575523, 48.40223399882426 11.99236457159714, 48.40221986925535 11.99233624650722)))",dormer
3075,3075,3075,3075,3342,1464,2020-12-17 10:31:00,"MULTIPOLYGON (((48.40219315858092 11.99238452626949, 48.40220117178473 11.99237513853794, 48.40220639780145 11.99238334706024, 48.40220117178473 11.99239525510555, 48.40219315858092 11.99238452626949)))",chimney
3076,3076,3076,3076,3343,1464,2020-12-17 10:31:00,"MULTIPOLYGON (((48.40223767636385 11.99236306859737, 48.40225103169111 11.9923496575523, 48.40225548346607 11.99235770417934, 48.40224657991574 11.99236575080639, 48.40223767636385 11.99236306859737)))",shadow
