,Unnamed: 0,id,pv_area_id,time_created,obstacle,type
2003,2003,8007,938,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39984271212041 11.99431062969589, 48.39985661122429 11.99434376838827, 48.39984181281901 11.99434539112472, 48.39984181281901 11.99434784534597, 48.39983008628486 11.99434729549313, 48.39982990820538 11.99435028615618, 48.39981131670704 11.99435028615618, 48.39981312421383 11.99434485468292, 48.39984431483578 11.99434214565182, 48.39984271212041 11.99431062969589)), ((48.39984769834602 11.99425376686478, 48.39985838311517 11.99425108465576, 48.39984876682293 11.99427871140862, 48.39984769834602 11.99425376686478)), ((48.39982756646013 11.99428648981476, 48.39983513483828 11.99428608748341, 48.39983522387803 11.99429078134918, 48.39983219652677 11.99429078134918, 48.39983219652677 11.99429627987766, 48.3998235596717 11.99429695042992, 48.39982365761542 11.99429493877316, 48.39982756646013 11.9942948046627, 48.39982756646013 11.99428648981476)))",shadow
2004,2004,8008,938,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39984235596144 11.99430875214958, 48.39984386963707 11.99434160921001, 48.39980700718349 11.99434496197128, 48.39980442503094 11.9943127754631, 48.39984235596144 11.99430875214958)), ((48.39984680794858 11.99425108465576, 48.39984858874345 11.99427924785042, 48.39982543841028 11.99428193005943, 48.39982543841028 11.99425376686478, 48.39984680794858 11.99425108465576)))",dormer
2005,2005,8009,938,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39982748632437 11.9942855510416, 48.39982125354236 11.9942858192625, 48.39982097751916 11.99429212245369, 48.39981964192301 11.99429185423279, 48.39981964192301 11.99430164429569, 48.39982204599607 11.99430124196434, 48.3998216898371 11.994294, 48.39982739728462 11.9942945364418, 48.39982748632437 11.9942855510416)))",chimney
2006,2006,8010,939,2021-06-10 08:03:34,"MULTIPOLYGON (((48.4000625753707 11.99413409925556, 48.40005153449357 11.99413597680187, 48.40005224680823 11.99414938784695, 48.40006248633136 11.99414844907379, 48.4000625753707 11.99413409925556)))",window
2007,2007,8011,939,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40005618234668 11.99407640493965, 48.40003167872262 11.9940504143343, 48.40001111063702 11.99405282832241, 48.40001716531157 11.99408233262157, 48.40001663107558 11.99411760367012, 48.40003906898715 11.9941149214611, 48.40005618234668 11.99407640493965)))",dormer
2008,2008,8012,939,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40004494558303 11.99416253067112, 48.40007192450052 11.99415408171272, 48.40007192450052 11.99416695631599, 48.4000451236617 11.99417540527439, 48.40004494558303 11.99416253067112)))",ladder
2009,2009,8013,939,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40008519136092 11.99416574932194, 48.4000986363 11.99416615165329, 48.40009908149666 11.99417406416988, 48.40009607196725 11.9941738898263, 48.40009616100658 11.99417670614576, 48.40007594907831 11.99417643792486, 48.40007568196031 11.99417898602342, 48.40007372309501 11.99417871780252, 48.40007407925234 11.994174694489, 48.40008536943959 11.99417433239078, 48.40008519136092 11.99416574932194)), ((48.40009284874345 11.99423562086677, 48.40010629368252 11.99424487448788, 48.4000935610581 11.99424608148193, 48.40009284874345 11.99423562086677)))",shadow
2010,2010,8014,939,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40004726060565 11.99421872294998, 48.40004352095373 11.99421939350223, 48.40004396615038 11.99423857129669, 48.40004743868432 11.99423897362804, 48.40004726060565 11.99421872294998)), ((48.40002927466067 11.99422086871719, 48.40001823378355 11.99422180749035, 48.40001858994088 11.9942396441803, 48.40002891850335 11.99423897362804, 48.40002927466067 11.99422086871719)), ((48.40005242488689 11.9942409852848, 48.40003657588586 11.9942409852848, 48.40003728820052 11.99425573743439, 48.40005233584756 11.99425439632988, 48.40005242488689 11.9942409852848)))",unknown
2011,2011,8015,939,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40008358865295 11.99416320122337, 48.40007308201182 11.99416159189796, 48.40007317105115 11.99417446650124, 48.40008385577095 11.99417433239078, 48.40008358865295 11.99416320122337)))",chimney
2012,2012,8016,940,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39989739728683 11.99418079300594, 48.39989472609822 11.99418106122685, 48.39989472609822 11.99419192417336, 48.39989730824721 11.99419192417336, 48.39989739728683 11.99419406994057, 48.39990371909988 11.99419393583012, 48.39990398621874 11.99418870552254, 48.39990256158482 11.99418883963299, 48.39990265062443 11.99418267055225, 48.39989793152455 11.99418240233135, 48.39989739728683 11.99418079300594)))",chimney
2013,2013,8017,940,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39989492198539 11.99409936114025, 48.39988218931966 11.99410016580296, 48.39988281259701 11.99411679549885, 48.39989572334196 11.9941166613884, 48.39989492198539 11.99409936114025)))",unknown
2014,2014,8018,940,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39990053148147 11.99418224139881, 48.39990044244185 11.99418022974205, 48.39990996968123 11.99418049796295, 48.3999102368001 11.99418331428242, 48.39991486686036 11.99418304606152, 48.39991557917732 11.99418626471233, 48.39990996968123 11.99418639882279, 48.39990979160199 11.9941890810318, 48.39990266843236 11.99418841047955, 48.39990275747198 11.99418250961971, 48.39990053148147 11.99418224139881)), ((48.39988893852289 11.99425737007332, 48.39990088763995 11.99425573392582, 48.39988824401385 11.99424017711353, 48.39988893852289 11.99425737007332)))",shadow
2015,2015,8020,941,2021-06-10 08:03:34,"MULTIPOLYGON (((48.399836 11.9933707116394, 48.39983671231784 11.99344460649776, 48.3998235344377 11.99344474060821, 48.3998235344377 11.99343548698711, 48.39981053463702 11.99343602342892, 48.39980964423972 11.99340920133877, 48.39977465162555 11.99341469986725, 48.39977367218852 11.99338546378899, 48.399836 11.9933707116394)), ((48.39983884927138 11.9935057608633, 48.39983973966869 11.9935768394022, 48.39981382910706 11.99358059449482, 48.39981267159056 11.9935406295805, 48.3997785693737 11.9935496149807, 48.3997785693737 11.99351876957703, 48.39983884927138 11.9935057608633)))",pvmodule
2016,2016,8021,941,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39983840407273 11.99348805828381, 48.39984223278115 11.99348819239426, 48.39984223278115 11.99346271140861, 48.39983822599327 11.99346257729816, 48.39983840407273 11.99348805828381)), ((48.3997785693737 11.99348027987766, 48.39978115152589 11.99348014576721, 48.39978150768481 11.99349288626003, 48.39977812417505 11.99349369092274, 48.3997785693737 11.99348027987766)))",unknown
2018,2018,8022,941,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39979833619392 11.99341121299553, 48.39979869235284 11.99342274649429, 48.39978800758516 11.9934243558197, 48.39978791854542 11.99341282232094, 48.39979833619392 11.99341121299553)), ((48.3998348424835 11.9934965072422, 48.39982460291447 11.99349811656761, 48.39982495907339 11.99350844307232, 48.39983475344377 11.99350629730511, 48.3998348424835 11.9934965072422)), ((48.39986930085928 11.99348564429569, 48.39985986264783 11.99348551018524, 48.39986004072729 11.99349771423626, 48.39986930085928 11.99349690957355, 48.39986930085928 11.99348564429569)), ((48.39983608903973 11.99345211668301, 48.39982638370908 11.99345292134571, 48.39982656178854 11.99346405251312, 48.39983644519865 11.99346271140861, 48.39983608903973 11.99345211668301)))",window
2019,2019,8023,941,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39985446684015 11.99341368062782, 48.39985446684015 11.99341142757225, 48.39985820650884 11.99341432435799, 48.39985852705187 11.99342285378265, 48.3998823540838 11.99342269285011, 48.39988384995128 11.99342913015175, 48.39985500107853 11.99342848642159, 48.39985542846924 11.99341432435799, 48.39985446684015 11.99341368062782)))",shadow
2020,2020,8024,942,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39979837691477 11.99386603202725, 48.3997780758466 11.99386683668995, 48.39977896624433 11.99389996197128, 48.39979944539205 11.99389768209362, 48.39979837691477 11.99386603202725)), ((48.39979597284091 11.99380246367359, 48.39977495945455 11.9938046094408, 48.39977593889205 11.99383988048935, 48.39979695227841 11.99383518662357, 48.39979597284091 11.99380246367359)))",dormer
2021,2021,8025,942,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39984049272726 11.99380112256909, 48.39983247914772 11.99380072023773, 48.39983247914772 11.99381144907379, 48.39984067080681 11.99381144907379, 48.39984049272726 11.99380112256909)), ((48.39982339709091 11.99380031790638, 48.39981378079545 11.99379937913323, 48.39981386983522 11.99381399717236, 48.39982366421022 11.99381439950371, 48.39982339709091 11.99380031790638)), ((48.3998385961801 11.99386490549946, 48.39983058260056 11.99386450316811, 48.39983058260056 11.99387523200417, 48.39983877425965 11.99387523200417, 48.3998385961801 11.99386490549946)))",window
2022,2022,8026,942,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39982179437499 11.99387434687519, 48.39981858894318 11.99387461509609, 48.39981823278409 11.9938846733799, 48.39982123342443 11.99388475384617, 48.39982123342443 11.99388153519535, 48.39982550733352 11.99388126697445, 48.39982773332783 11.99387804832363, 48.39982185670284 11.99387831654453, 48.39982179437499 11.99387434687519)), ((48.39981324655682 11.99382700588608, 48.39980950688636 11.99382754232788, 48.39980941784659 11.99383518662357, 48.39981333559659 11.99383505251312, 48.39981324655682 11.99382700588608)), ((48.3998536795176 11.99390301968956, 48.39984896040965 11.99390301968956, 48.39984931656874 11.99390824999714, 48.3998536795176 11.99390838410759, 48.3998536795176 11.99390301968956)))",unknown
2023,2023,8027,942,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39979149414035 11.993900176548, 48.39979256261761 11.99390218820477, 48.39978579559489 11.99390299286747, 48.39978454903807 11.99390031065846, 48.39979149414035 11.993900176548)), ((48.39978775446989 11.99383835163021, 48.39978909006648 11.99384143617058, 48.3997795628108 11.99384116794968, 48.39977911761193 11.99383942451382, 48.3997825011233 11.99383875396156, 48.39978775446989 11.99383835163021)))",shadow
2024,2024,8028,943,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39989828047848 11.99388537313175, 48.39989017786952 11.9938852390213, 48.39989044498849 11.99389489497375, 48.39989872567678 11.9938942244215, 48.39989828047848 11.99388537313175)))",chimney
2025,2025,8029,943,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39989641064565 11.99382676686478, 48.39985384968868 11.99383213128281, 48.39985117849891 11.99379189814758, 48.39986088382173 11.99379350747299, 48.39986150709935 11.99381657447052, 48.39989552024905 11.99381603802872, 48.39989641064565 11.99382676686478)), ((48.39989881471644 11.99388859178257, 48.39990046195012 11.99388853813839, 48.39990077358893 11.99389657135439, 48.39989753254535 11.99389641042185, 48.39989753254535 11.99389468039703, 48.39989889485213 11.99389468039703, 48.39989881471644 11.99388859178257)), ((48.39985376064902 11.99383280183506, 48.39985618252773 11.99387565012407, 48.39985847975094 11.99391230251026, 48.39986035848774 11.99391277189684, 48.39986014479256 11.99389924015236, 48.39985899618096 11.99388287867737, 48.39985806126454 11.99388287867737, 48.39985753593055 11.99385094697905, 48.39985596883255 11.99383238609266, 48.39985376064902 11.99383280183506)))",shadow
2026,2026,8054,958,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39766139651853 11.99668386306191, 48.39770921287192 11.99676164712334, 48.39770226747981 11.99677251006985, 48.39765311547409 11.99669499422932, 48.39766139651853 11.99668386306191)))",shadow
2027,2027,8114,975,2021-06-10 08:03:34,"MULTIPOLYGON (((48.40945128444919 11.98876290391827, 48.40945128444919 11.98877470563793, 48.40944487480267 11.98877537619019, 48.40944496382554 11.98876303802872, 48.40945128444919 11.98876290391827)))",chimney
2028,2028,8030,946,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39997961021717 11.9937660147152, 48.39997684999512 11.99376614882565, 48.39997846160864 11.99380938603497, 48.39997935200285 11.99380925192452, 48.39998113279127 11.99385310604191, 48.39998220126432 11.99385337426281, 48.39998335877679 11.9938879747591, 48.39998629707767 11.99388757242775, 48.39998539777952 11.99385895325756, 48.39998397314879 11.99385868503666, 48.39998362589505 11.99382923438168, 48.39998237934316 11.99382936849213, 48.39998202318547 11.99380764259911, 48.399980865673 11.99380791082001, 48.39997961021717 11.9937660147152)), ((48.39998611899883 11.993814750453, 48.39998398205273 11.99381488456345, 48.39998416013157 11.99382239474869, 48.39998629707767 11.99382239474869, 48.39998611899883 11.993814750453)), ((48.40002436143011 11.99380897029257, 48.40001919714369 11.99380897029257, 48.40001946426196 11.99381567581511, 48.40002436143011 11.99381567581511, 48.40002436143011 11.99380897029257)), ((48.40003561601291 11.99387021853542, 48.40003245511347 11.99387052698946, 48.40003228593856 11.99387414797163, 48.40003570505232 11.99387357129669, 48.40003561601291 11.99387021853542)))",unknown
2029,2029,8033,946,2021-06-10 08:03:34,"MULTIPOLYGON (((48.4000168286951 11.99381603791332, 48.40000819187127 11.99381630613422, 48.40000819187127 11.99382395042992, 48.40001656157683 11.99382368220902, 48.4000168286951 11.99381603791332)))",chimney
2030,2030,8034,947,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39976204045063 11.99286425079346, 48.39976168429084 11.9928728338623, 48.39975571861434 11.99287310208321, 48.39975616381408 11.99286653067112, 48.39976204045063 11.99286425079346)))",chimney
2031,2031,8035,947,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39977904708065 11.99281033839226, 48.39978314291825 11.99281066025734, 48.3997752183629 11.9928401645565, 48.39977397180363 11.99283976222515, 48.39977005404593 11.99281307424545, 48.3997789580407 11.99281334246635, 48.39977904708065 11.99281033839226)), ((48.39974307494176 11.99289858306885, 48.39974602216403 11.99289738948583, 48.39976659039196 11.99293571825266, 48.39974583518014 11.99294096197128, 48.39974102702296 11.9929343905592, 48.39974877349842 11.99293184246063, 48.39974307494176 11.99289858306885)), ((48.39969828784805 11.99291521276474, 48.39971913209982 11.99294794912577, 48.39972075262686 11.99295419867277, 48.39968935714129 11.99296669776678, 48.39967347241461 11.99295991177797, 48.39970291792533 11.99294605816841, 48.39969828784805 11.99291521276474)), ((48.39976223633852 11.99286414350509, 48.3997646404171 11.99286347295284, 48.3997646404171 11.99286736215591, 48.39976722257559 11.99286789859772, 48.3997670444957 11.99287259246349, 48.39976312673799 11.99287299479484, 48.39976303769804 11.99287567700386, 48.39975920898029 11.99287567700386, 48.39975938706019 11.99287353123665, 48.39975938706019 11.99287353123665, 48.39976205825862 11.99287326301575, 48.39976223633852 11.99286414350509)), ((48.39966409650812 11.99285928870678, 48.39966763139405 11.9928589668417, 48.39966763139405 11.99286352659702, 48.39966691907446 11.99286473359108, 48.39966683003451 11.99286714757919, 48.39966887795331 11.99286714757919, 48.39966932315305 11.99286151494026, 48.39967787098803 11.99286231960297, 48.39967760386819 11.99287264610767, 48.39966469307576 11.99287278021812, 48.39966478211571 11.99286513592243, 48.39966398075619 11.99286473359108, 48.39966409650812 11.99285928870678)))",shadow
2032,2032,8036,947,2021-06-10 08:03:34,"MULTIPOLYGON (((48.39974316398171 11.99287658895492, 48.3996372064439 11.99291682209015, 48.39964343924024 11.99294632638931, 48.39965946643083 11.99293827976227, 48.39965839795146 11.99292486871719, 48.39974405438119 11.99289268220901, 48.39974316398171 11.99287658895492)), ((48.39976542396865 11.99287390674591, 48.39977219100467 11.99290636147499, 48.39980282074669 11.99289268220901, 48.39979747834983 11.99285915459633, 48.39976542396865 11.99287390674591)), ((48.39966819234571 11.99289321865082, 48.39965207611517 11.99289764429569, 48.39965056243606 11.99289241398811, 48.39963462428541 11.99289697374344, 48.3996372064439 11.99291494454384, 48.39966979506477 11.99290341104507, 48.39966819234571 11.99289321865082)), ((48.39979080035375 11.99283125962257, 48.39979534139108 11.99285030330658, 48.39970576720366 11.99288678134918, 48.3997039864047 11.99287390674591, 48.39973185590835 11.99286344613075, 48.39973158878851 11.99285781349182, 48.39974699269946 11.99285137619018, 48.39974850637857 11.99285955692768, 48.39977717724175 11.99284708465576, 48.3997752183629 11.99283903802872, 48.39979080035375 11.99283125962257)), ((48.39966569922718 11.99279612268448, 48.39967371282247 11.99284440244675, 48.39963987764233 11.99286451901436, 48.39963008324808 11.9928175803566, 48.39966569922718 11.99279612268448)))",pvmodule
