,Unnamed: 0,id,time_created,labeler_id,area,gables,gutters,roof_type,building_type,slope,image_centroid
810,810,917,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39933949300788 11.99297789814758, 48.39934946556063 11.99302698257256, 48.39936246549548 11.99309484246063, 48.39928313027666 11.99312702896881, 48.39927191115481 11.99306010785389, 48.39926113723621 11.99301196220207, 48.39933949300788 11.99297789814758)))","MULTILINESTRING ((48.39934946556063 11.99302698257256, 48.39927191115481 11.99306010785389))","MULTILINESTRING ((48.39936246549548 11.99309484246063, 48.39928313027666 11.99312702896881), (48.39933949300788 11.99297789814758, 48.39926113723621 11.99301196220207))",Gabled,Residential,15.0,POINT (48.399311 11.993053)
811,811,918,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39938242492637 11.99441638490391, 48.39938224684546 11.99445004662704, 48.3993858084638 11.99448236724567, 48.39946149285382 11.99446318945122, 48.3994582873973 11.99443261226845, 48.39945650658812 11.99440377852154, 48.39938242492637 11.99441638490391)))","MULTILINESTRING ((48.3994582873973 11.99443261226845, 48.39938224684546 11.99445004662704))","MULTILINESTRING ((48.39946149285382 11.99446318945122, 48.3993858084638 11.99448236724567), (48.39945650658812 11.99440377852154, 48.39938242492637 11.99441638490391))",Gabled,Residential,45.0,POINT (48.39942 11.994442)
812,812,919,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.39943353434213 11.99415073495293, 48.39947894495293 11.99413598280334, 48.39951901313893 11.99413598280334, 48.3995288075844 11.99426070552254, 48.39949764343973 11.99425534110451, 48.39949586263146 11.99426204662704, 48.39950120505626 11.99433446627045, 48.39946380808266 11.99433848958397, 48.39946558889093 11.99434921842003, 48.3994379863628 11.99434921842003, 48.39941483585533 11.99435726504707, 48.3994139454512 11.99434519510651, 48.39935963079907 11.99435055952454, 48.39935695958667 11.99428350429916, 48.39935161716187 11.99422986011887, 48.3994353151504 11.99421913128281, 48.39943353434213 11.99415073495293)))","MULTILINESTRING ((48.39948517778186 11.99424058895493, 48.39949497222733 11.9942352245369), (48.3994353151504 11.99429825644875, 48.3994139454512 11.99434519510651), (48.39947894495293 11.99413598280334, 48.39948517778186 11.99424058895493), (48.3994353151504 11.99429825644875, 48.3994379863628 11.99434921842003), (48.39949497222733 11.9942352245369, 48.39949764343973 11.99425534110451), (48.3994353151504 11.99421913128281, 48.39948517778186 11.99424058895493), (48.39949764343973 11.99425534110451, 48.39935695958667 11.99428350429916), (48.3994353151504 11.99429825644875, 48.39946380808266 11.99433848958397))","MULTILINESTRING ((48.39943353434213 11.99415073495293, 48.3994353151504 11.99421913128281), (48.3994139454512 11.99434519510651, 48.39941483585533 11.99435726504707), (48.39935963079907 11.99435055952454, 48.3994139454512 11.99434519510651), (48.39946380808266 11.99433848958397, 48.39946558889093 11.99434921842003), (48.3994353151504 11.99421913128281, 48.39935161716187 11.99422986011887), (48.39951901313893 11.99413598280334, 48.3995288075844 11.99426070552254))",Gabled,Residential,45.0,POINT (48.399446 11.994254)
813,813,920,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.39862428745855 11.99380175826645, 48.39865723292634 11.99383126256561, 48.39866702752487 11.99381516931152, 48.39869195923023 11.99383930919266, 48.39868928797608 11.99385674355125, 48.39872401427996 11.99389563558197, 48.39870976759119 11.9939184343586, 48.39869819215657 11.99396000859833, 48.39869195923023 11.9939546441803, 48.39866880836097 11.99400694725609, 48.39857531446589 11.99391575214958, 48.39858065697418 11.99390234110451, 48.39862428745855 11.99380175826645)))","MULTILINESTRING ((48.39866880836097 11.99400694725609, 48.39865189041805 11.99389697668648), (48.39870976759119 11.9939184343586, 48.39868572630389 11.99389429447746), (48.39868572630389 11.99389429447746, 48.39865189041805 11.99389697668648), (48.39868572630389 11.99389429447746, 48.39869195923023 11.9939546441803), (48.39862428745855 11.99380175826645, 48.39863319163904 11.99387820122337), (48.39863319163904 11.99387820122337, 48.39865189041805 11.99389697668648), (48.39863319163904 11.99387820122337, 48.39858065697418 11.99390234110451))","MULTILINESTRING ((48.39869195923023 11.9939546441803, 48.39866880836097 11.99400694725609), (48.39868928797608 11.99385674355125, 48.39872401427996 11.99389563558197), (48.39869195923023 11.9939546441803, 48.39869819215657 11.99396000859833), (48.39857531446589 11.99391575214958, 48.39866880836097 11.99400694725609), (48.39858065697418 11.99390234110451, 48.39862428745855 11.99380175826645))",Gabled,Residential,45.0,POINT (48.398651 11.993901)
814,814,921,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39888127385342 11.99320424502277, 48.39896728776685 11.99319230919266, 48.39896889051057 11.99320840244675, 48.39897565765077 11.99320759778404, 48.39897939738613 11.99324648981476, 48.39894912333793 11.99324809914017, 48.39895784938712 11.99332132344627, 48.39890184239794 11.9933256149807, 48.39889783553862 11.99326204662704, 48.39888741770438 11.9932637900629, 48.39888127385342 11.99320424502277)))",,,Flat,Residential,,POINT (48.398929 11.993254)
815,815,922,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39908436989852 11.99356095925903, 48.39914687667538 11.9935542537365, 48.399151506807 11.99362157718277, 48.39908187675072 11.99362935558891, 48.399078493193 11.99357490674591, 48.39908472606249 11.9935722245369, 48.39908436989852 11.99356095925903)))",,,Flat,Residential,,POINT (48.399115 11.993591)
816,816,923,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39924498676628 11.99332537913322, 48.39928469888039 11.99332216048241, 48.3992853221647 11.99331317508221, 48.39936198613388 11.99330123925209, 48.39936216421511 11.99330928587914, 48.3994120269593 11.99330392146111, 48.3994120269593 11.99335488343239, 48.39941558858389 11.99342998528481, 48.39925353466528 11.99344876074791, 48.39924463060382 11.99337768220902, 48.39924498676628 11.99332537913322)))","MULTILINESTRING ((48.3994120269593 11.99335488343239, 48.39924463060382 11.99337768220902))","MULTILINESTRING ((48.39941558858389 11.99342998528481, 48.39925353466528 11.99344876074791), (48.3994120269593 11.99330392146111, 48.39936216421511 11.99330928587914))",Gabled,Residential,25.0,POINT (48.399331 11.993375)
817,817,924,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.3994467808083 11.99376989814758, 48.39948595859094 11.99377928587914, 48.39948506818678 11.9939174196434, 48.39944589040415 11.99390669080734, 48.39940644550027 11.99392010185242, 48.39940591125778 11.99378371152401, 48.3994467808083 11.99376989814758)))","MULTILINESTRING ((48.3994467808083 11.99376989814758, 48.39944589040415 11.99390669080734))","MULTILINESTRING ((48.39940591125778 11.99378371152401, 48.39940644550027 11.99392010185242), (48.39948595859094 11.99377928587914, 48.39948506818678 11.9939174196434))",Gabled,Residential,60.0,POINT (48.399445 11.993845)
818,818,925,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39963264383966 11.99376355704308, 48.39967306803871 11.99378233250618, 48.39967306803871 11.99390973743439, 48.39963255479957 11.99390222724915, 48.39959578124405 11.9939116149807, 48.39959622644448 11.9937686532402, 48.39963264383966 11.99376355704308)))","MULTILINESTRING ((48.39963255479957 11.99390222724915, 48.39963264383966 11.99376355704308))","MULTILINESTRING ((48.39967306803871 11.99378233250618, 48.39967306803871 11.99390973743439), (48.39959622644448 11.9937686532402, 48.39959578124405 11.9939116149807))",Gabled,Residential,60.0,POINT (48.399633 11.99384)
819,819,926,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39934973986428 11.99386328587913, 48.39940583540628 11.99386328587913, 48.39940583540628 11.99392229447746, 48.39941295864971 11.99392229447746, 48.39941295864971 11.99396252761269, 48.39938624648686 11.99396252761269, 48.39938713689229 11.99398666749382, 48.399328370134 11.99398666749382, 48.39932747972858 11.99392363558197, 48.39935152067515 11.99391961226845, 48.39934973986428 11.99386328587913)))",,,Flat,Residential,,POINT (48.399372 11.993929)
820,820,927,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.39928390407127 11.99379502943039, 48.39931684913494 11.99380575826645, 48.39931952035632 11.99384330919266, 48.39934712297724 11.99383928587913, 48.39934712297724 11.99387683680534, 48.39934890379149 11.99391841104507, 48.39932575320621 11.9939224343586, 48.39932753402046 11.99398546627045, 48.39929102732827 11.99398412516594, 48.3992545206361 11.99399619510651, 48.39920821946553 11.99400021842003, 48.39920465783702 11.9939224343586, 48.39920287702277 11.99386476686478, 48.39925095900759 11.99385940244675, 48.39925006860047 11.99380844047546, 48.39928390407127 11.99379502943039)))","MULTILINESTRING ((48.39925095900759 11.99385940244675, 48.39928390407127 11.99391841104507), (48.39931150669219 11.99384733250618, 48.39931952035632 11.99384330919266), (48.39931150669219 11.99384733250618, 48.39929458895678 11.99387951901436), (48.39931328750644 11.9939224343586, 48.39932575320621 11.9939224343586), (48.39929458895678 11.99387951901436, 48.39931328750644 11.9939224343586), (48.39929458895678 11.99387951901436, 48.39934712297724 11.99387683680534), (48.39928390407127 11.99379502943039, 48.39929102732827 11.99398412516594), (48.39928390407127 11.99391841104507, 48.39920465783702 11.9939224343586), (48.39928390407127 11.99391841104507, 48.3992545206361 11.99399619510651))","MULTILINESTRING ((48.39925095900759 11.99385940244675, 48.39920287702277 11.99386476686478), (48.3992545206361 11.99399619510651, 48.39920821946553 11.99400021842003), (48.39925006860047 11.99380844047546, 48.39925095900759 11.99385940244675), (48.39934890379149 11.99391841104507, 48.39932575320621 11.9939224343586), (48.39934712297724 11.99383928587913, 48.39931952035632 11.99384330919266), (48.39931684913494 11.99380575826645, 48.39931952035632 11.99384330919266))",Gabled,Residential,45.0,POINT (48.399275 11.993905)
821,821,928,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.39987151987323 11.99451285152054, 48.39982254801268 11.99451016931152, 48.39977624734453 11.99452223925209, 48.39977802813945 11.99456917790985, 48.39977268575467 11.99457051901436, 48.39977446654959 11.99459331779098, 48.39977624734453 11.99462952761269, 48.39978248012677 11.99462818650818, 48.39978337052424 11.99468719510651, 48.39983056158986 11.99467378406143, 48.39987864305294 11.99467646627045, 48.39987151987323 11.99451285152054)))","MULTILINESTRING ((48.39979227449889 11.99456649570084, 48.39981275364057 11.99459197668648), (48.39979227449889 11.99456649570084, 48.39977802813945 11.99456917790985), (48.39979494569128 11.99462818650818, 48.39978248012677 11.99462818650818, 48.39977624734453 11.99462952761269), (48.39982254801268 11.99451016931152, 48.39983056158986 11.99467378406143), (48.39981275364057 11.99459197668648, 48.39979494569128 11.99462818650818), (48.39981275364057 11.99459197668648, 48.39977446654959 11.99459331779098))","MULTILINESTRING ((48.39977624734453 11.99462952761269, 48.39978248012677 11.99462818650818), (48.39987151987323 11.99451285152054, 48.39987864305294 11.99467646627045), (48.39977802813945 11.99456917790985, 48.39977268575467 11.99457051901436), (48.39978248012677 11.99462818650818, 48.39978337052424 11.99468719510651))",Gabled,Residential,45.0,POINT (48.399827 11.994596)
822,822,929,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39992279414238 11.99457604968548, 48.39987417851059 11.99457672023773, 48.39987774009533 11.99467596197128, 48.39992591052903 11.99467234098911, 48.39992279414238 11.99457604968548)))",,,Flat,Residential,,POINT (48.3999 11.994625)
823,823,930,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.40014751963168 11.99487819262505, 48.40009943842946 11.99488221593857, 48.40009854803684 11.99486209937096, 48.4000843017547 11.99486209937096, 48.4000843017547 11.99486478157997, 48.40003978212302 11.99486612268448, 48.40004067251565 11.9948875803566, 48.4000429875365 11.99495986588955, 48.40004601487146 11.99504180737495, 48.4001056711779 11.99503644295693, 48.40010656157054 11.99505253621101, 48.40016710826961 11.995049854002, 48.40015998512855 11.99488892146111, 48.40014930041695 11.99489026256561, 48.40014751963168 11.99487819262505)))","MULTILINESTRING ((48.4000429875365 11.99495986588955, 48.40015134832 11.99494900294304), (48.40015134832 11.99494900294304, 48.40014930041695 11.99489026256561), (48.40015134832 11.99494900294304, 48.40015553316538 11.9950310785389), (48.40015553316538 11.9950310785389, 48.4001056711779 11.99503644295693), (48.40009943842946 11.99488221593857, 48.40004067251565 11.9948875803566), (48.40015553316538 11.9950310785389, 48.40016710826961 11.995049854002))","MULTILINESTRING ((48.4001056711779 11.99503644295693, 48.40004601487146 11.99504180737495), (48.40003978212302 11.99486612268448, 48.4000843017547 11.99486478157997), (48.40014751963168 11.99487819262505, 48.40009943842946 11.99488221593857), (48.40016710826961 11.995049854002, 48.40010656157054 11.99505253621101), (48.40015998512855 11.99488892146111, 48.40016710826961 11.995049854002))",Gabled,Residential,15.0,POINT (48.400103 11.99496)
824,824,931,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39992406825699 11.99467468809509, 48.39992424633618 11.99471009325409, 48.39989842485185 11.9947117025795, 48.39989735637663 11.99467683386231, 48.39992406825699 11.99467468809509)))",,,Flat,Residential,,POINT (48.39991 11.994694)
825,825,932,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39967089040022 11.99515242576027, 48.39969671200637 11.99520338773155, 48.39968326696317 11.99521787166023, 48.39967080136019 11.99523476957703, 48.39964480167399 11.99518058895493, 48.39965940423747 11.99516449570084, 48.39967089040022 11.99515242576027)))","MULTILINESTRING ((48.39965940423747 11.99516449570084, 48.39968326696317 11.99521787166023))","MULTILINESTRING ((48.39967089040022 11.99515242576027, 48.39969671200637 11.99520338773155), (48.39964480167399 11.99518058895493, 48.39967080136019 11.99523476957703))",Gabled,Residential,45.0,POINT (48.39967 11.995194)
826,826,934,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.39960313757143 11.99329116931152, 48.39968683521938 11.99328312268448, 48.39968861602041 11.99334347238731, 48.39969306802296 11.99340516319466, 48.39969573922448 11.99347355952454, 48.39966902720919 11.99347490062904, 48.39964231519388 11.9934842883606, 48.39963786319133 11.99341589203072, 48.3996084799745 11.99341723313522, 48.39960402797195 11.99334749570084, 48.39960313757143 11.99329116931152)))","MULTILINESTRING ((48.39968861602041 11.99334347238731, 48.39960402797195 11.99334749570084), (48.39969306802296 11.99340516319466, 48.39966546560714 11.99339041104508), (48.39966546560714 11.99339041104508, 48.39963786319133 11.99341589203072), (48.39966546560714 11.99339041104508, 48.39966902720919 11.99347490062904))","MULTILINESTRING ((48.3996084799745 11.99341723313522, 48.39963786319133 11.99341589203072), (48.39963786319133 11.99341589203072, 48.39964231519388 11.9934842883606), (48.39968683521938 11.99328312268448, 48.39960313757143 11.99329116931152), (48.39969306802296 11.99340516319466, 48.39969573922448 11.99347355952454))",Gabled,Residential,45.0,POINT (48.399653 11.993377)
827,827,935,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39967374000607 11.99382937913322, 48.39971532167473 11.99383004968548, 48.39972182159296 11.99392325644875, 48.39967418520594 11.99392191534424, 48.39967374000607 11.99382937913322)))",,,Flat,Residential,,POINT (48.399696 11.993879)
828,828,936,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39975007510228 11.9937438630619, 48.39975336957906 11.99380984540367, 48.39971597281571 11.99381252761269, 48.39971107562051 11.99374520416641, 48.39975007510228 11.9937438630619)))",,,Flat,Residential,,POINT (48.399732 11.993779)
829,829,937,2021-10-06 10:03:00,8,"MULTIPOLYGON (((48.39951104089222 11.993318551157, 48.39951460250589 11.9934266441803, 48.39946242486573 11.99342624184895, 48.39946037693787 11.99332069692421, 48.39951104089222 11.993318551157)))",,,Flat,Residential,,POINT (48.399487 11.993373)
830,830,938,2021-07-28 11:58:00,8,"MULTIPOLYGON (((48.39988776623034 11.99423767361069, 48.39981831523085 11.99424572023773, 48.39981653443598 11.99420951041603, 48.39977379535937 11.99421219262505, 48.3997746857568 11.9942577901783, 48.3997746857568 11.99429534110451, 48.39978180893623 11.99436507853889, 48.39989310861492 11.99435032638931, 48.39988865662777 11.99428595337296, 48.39988776623034 11.99423767361069)))","MULTILINESTRING ((48.39988865662777 11.99428595337296, 48.3997746857568 11.99429534110451), (48.39981831523085 11.99424572023773, 48.39981831523085 11.99425242576027, 48.3997746857568 11.9942577901783))","MULTILINESTRING ((48.39981653443598 11.99420951041603, 48.39977379535937 11.99421219262505), (48.39989310861492 11.99435032638931, 48.39978180893623 11.99436507853889), (48.39988776623034 11.99423767361069, 48.39981831523085 11.99424572023773))",Gabled,Residential,30.0,POINT (48.399829 11.994294)
